flowDurationMilliseconds,pkts_forward,mode_ipLen_forward,IAT_mean_forward,pkts_backward,mode_ipLen_backward,IAT_mean_backward,proto
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9999709364845935,0.9195979899497487,0.010050251256281407,1.0,0.9849246231155779,0.9628140703517588,1.0,0
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.893467336683417,0.0,0.8844221105527639,0.0,0.9723618090452262,0.9960474889065208,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9798994974874372,0.0,0.0,0.0,0.0,17
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8467336683417086,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9773869346733668,0.0,0.0,0.0,0.0,17
0.0,0.0,0.9154428652960206,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9603149260847272,0.9195979899497487,0.3291457286432161,0.9813352476669059,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9347376635248202,0.949748743718593,0.8241206030150754,0.9472361809045227,0.0,0.0,0.0,17
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9520755835454321,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9742658622753964,0.949748743718593,0.3291457286432161,0.9730470534490635,0.9849246231155779,0.9660804020100502,0.9987208771128369,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.9246055169153878,0.949748743718593,0.8467336683417086,0.9307788944723618,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9368187330788372,0.9698492462311558,0.8793969849246231,0.93,0.992462311557789,0.9849246231155779,0.9917085427135679,17
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.9246143162466386,0.949748743718593,0.8467336683417086,0.9307788944723618,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8955302829939169,0.0,0.0,0.0,0.0,17
0.893467336683417,0.0,0.3291457286432161,0.0,0.9723618090452262,0.964824120603015,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9907837637541826,0.9195979899497487,0.3291457286432161,0.9985642498205313,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.8894472361809045,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9246231155778895,0.949748743718593,0.8467336683417086,0.9274173558374834,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9878906191248551,0.9773869346733668,0.9009332376166547,0.9535175879396985,0.9723618090452262,0.9773869346733668,0.0,6
0.0,0.0,0.7814070351758795,0.0,0.0,0.0,0.0,17
0.9805763346521573,0.9949756264235189,0.8015075376884422,0.9277240407440241,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.9346733668341709,0.9748743718592965,0.8015075376884422,0.9256210585277445,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9092878184023566,0.9195979899497487,0.3291457286432161,0.0,0.9723618090452262,0.9773869346733668,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9849246231155779,0.0,0.0,0.0,0.0,17
0.0,0.0,0.9070351758793971,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9070351758793971,0.0,0.0,0.0,0.0,17
0.9596999403950432,0.9597989949748744,0.8467336683417086,0.9601651612143471,0.0,0.0,0.0,1
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.9826949006070578,0.9195979899497487,0.3291457286432161,0.9949748743718593,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9849246231155779,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8938442211055276,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9932998324958124,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9479454381159035,0.9195979899497487,0.3291457286432161,0.9698492462311558,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,17
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8015075376884422,0.0,0.0,0.0,0.0,17
0.0,0.0,0.021356783919597992,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9849246231155779,0.0,0.0,0.0,0.0,17
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.785175879396985,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8467336683417086,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9070351758793971,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9846262840277903,0.9798994974874372,0.3291457286432161,0.9514237855946399,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8467336683417086,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.983249581239531,0.0,0.0,0.0,0.0,17
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8467336683417086,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8467336683417086,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9965530670727809,0.9798994974874372,0.8467336683417086,0.9530988274706867,0.0,0.0,0.0,6
0.9513517380461083,0.9195979899497487,0.3291457286432161,0.9735038830516217,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9989711515546075,0.994978175043032,0.019472361809045227,0.9210289414989385,0.0,0.0,0.0,17
0.893467336683417,0.949748743718593,0.8015075376884422,0.0,0.9899497487437187,0.9773869346733668,0.0,1
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,17
0.9422489153118897,0.9849246231155779,0.8015075376884422,0.9265192071826139,0.9949754430715927,0.9773869346733668,0.9909368269921034,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.8860971524288107,0.9195979899497487,0.9630294328786791,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8467336683417086,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9052373938658812,0.9861809045226131,0.8015075376884422,0.0,0.9949755378548817,0.964824120603015,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.020100502512562814,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.918728384207465,0.9195979899497487,0.9466331658291457,0.9274173558374834,0.0,0.0,0.0,17
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.9999476856722682,0.9195979899497487,0.010050251256281407,1.0,0.0,0.0,0.0,0
0.0,0.0,0.8015075376884422,0.0,0.0,0.0,0.0,6
0.9204492994545815,0.9849246231155779,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.8877721943048577,0.0,0.8894472361809045,0.0,0.9723618090452262,0.9942865009981414,0.0,17
0.893467336683417,0.0,0.8894472361809045,0.0,0.9723618090452262,0.9899497487437187,0.0,1
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8793969849246231,0.0,0.9723618090452262,0.9849246231155779,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.9963786859803414,0.949748743718593,0.8894472361809045,0.9789858382823207,0.9899497487437187,0.9899497487437187,0.9972590223846505,1
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8015075376884422,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9932998324958124,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9943377900014742,0.9949749579331548,0.8015075376884422,0.9340502512562815,0.9949763909044819,0.964824120603015,0.9920435510887773,6
0.0,0.0,0.9644651830581479,0.0,0.0,0.0,0.0,17
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9045442730895858,0.9195979899497487,0.3291457286432161,0.0,0.9723618090452262,0.964824120603015,0.0,6
0.0,0.0,0.8015075376884422,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.9041616924401011,0.9195979899497487,0.3291457286432161,0.0,0.9723618090452262,0.964824120603015,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9751289659362071,0.9195979899497487,0.3291457286432161,0.9906676238334531,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.8467336683417086,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.9932372534646707,0.9819095477386935,0.8467336683417086,0.9474645957058018,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8190954773869347,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8894472361809045,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.8015075376884422,0.0,0.0,0.0,0.0,6
0.9247682274684195,0.9195979899497487,0.3291457286432161,0.9396984924623115,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.01821608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.9644868966445311,0.949748743718593,0.3291457286432161,0.9692814945279007,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.893467336683417,0.0,0.8894472361809045,0.0,0.9723618090452262,0.9899497487437187,0.0,1
0.9121518523793054,0.949748743718593,0.3291457286432161,0.0,0.9723618090452262,0.9773869346733668,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.964824120603015,0.0,0.0,0.0,0.0,17
0.0,0.0,0.8467336683417086,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9949795839553908,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.02512562814070352,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8894472361809045,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.0,0.0,0.785175879396985,0.0,0.0,0.0,0.0,17
0.0,0.0,0.9321608040201005,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.018844221105527637,0.0,0.0,0.0,0.0,17
0.0,0.0,0.7839195979899498,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.9070351758793971,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.983249581239531,0.0,0.0,0.0,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.8877721943048577,0.0,0.8984395662523142,0.0,0.9723618090452262,0.9954186135355138,0.0,17
0.0,0.0,0.3291457286432161,0.0,0.0,0.0,0.0,6
0.0,0.0,0.7060301507537688,0.0,0.0,0.0,0.0,6
0.9533861617100381,0.9195979899497487,0.3291457286432161,0.9753312014618547,0.0,0.0,0.0,6
